지진해일대피소명,지진해일대피소구분,지진해일대피소유형,지진해일대피소유형구분,소재지도로명주소,소재지지번주소,위도,경도,수용가능면적,최대수용인원수,지진해일대피소운영상태,지진해일대피소전화번호,부대편의시설,주민대피지구명,주민대피지구내가구수,주민대피지구내거주인수,주민대피지구내재해약자수,내진적용여부,내진설계등급,해안선이격거리,해발높이,지진대피안내표지판수,긴급대피장소안내표지판수,지진대피로안내표지판수,관리기관명,관리기관전화번호,데이터기준일자
경인고등학교운동장,지진대피소,옥외대피소,운동장,서울특별시광진구경인로46길31,서울특별시광진구경인로46길31,37.566112,127.079548,4071,4934,Y,000-0000-0000,,광진구,,,,미적용,,,,1,,,광진구,02-450-7909,2018-08-06
고산초등학교운동장,지진대피소,옥외대피소,운동장,서울특별시광진구중앙로6,서울특별시광진구중앙로6,37.544475,127.079893,2676,3243,Y,000-0000-0000,,광진구,,,,미적용,,,,1,,,광진구,02-450-7909,2018-08-06
고원초등학교운동장,지진대피소,옥외대피소,운동장,서울특별시구로구경인로46길13,서울특별시구로구경인로46길13,37.4828583,126.8505447,1196,1449,Y,000-0000-0000,,구로구,,,,미적용,,,,1,,,구로구,02-860-3290,2018-08-06
고척고등학교운동장,지진대피소,옥외대피소,운동장,서울특별시구로구중앙로15길162,서울특별시구로구중앙로15길162,37.4893733,126.8584013,7282,8826,Y,000-0000-0000,,구로구,,,,미적용,,,,1,,,구로구,02-860-3290,2018-08-06
고척중학교운동장,지진대피소,옥외대피소,운동장,서울특별시구로구중앙로3길20,서울특별시구로구중앙로3길20,37.4873442,126.851246,4897,5935,Y,000-0000-0000,,구로구,,,,미적용,,,,1,,,구로구,02-860-3290,2018-08-06
고척초등학교운동장,지진대피소,옥외대피소,운동장,서울특별시구로구경서로31,서울특별시구로구경서로31,37.4885697,126.8500524,1792,2172,Y,000-0000-0000,,구로구,,,,미적용,,,,1,,,구로구,02-860-3290,2018-08-06
구로고등학교운동장,지진대피소,옥외대피소,운동장,서울특별시구로구가마산로27길45,서울특별시구로구가마산로27길45,37.4964627,126.8657015,4854,5883,Y,000-0000-0000,,구로구,,,,미적용,,,,1,,,구로구,02-860-3290,2018-08-06
구로남초등학교운동장,지진대피소,옥외대피소,운동장,서울특별시구로구디지털로27길76,서울특별시구로구디지털로27길76,37.4992618,126.8653696,3934,4768,Y,000-0000-0000,,구로구,,,,미적용,,,,1,,,구로구,02-860-3290,2018-08-06
구로중학교운동장,지진대피소,옥외대피소,운동장,서울특별시구로구구로중앙로48,서울특별시구로구구로중앙로48,37.4974294,126.8659718,5715,6927,Y,000-0000-0000,,구로구,,,,미적용,,,,1,,,구로구,02-860-3290,2018-08-06
구로초등학교운동장,지진대피소,옥외대피소,운동장,서울특별시구로구구로중앙로27나길9,서울특별시구로구구로중앙로27나길9,37.5085758,126.8506504,3657,4432,Y,000-0000-0000,,구로구,,,,미적용,,,,1,,,구로구,02-860-3290,2018-08-06
구일고등학교운동장,지진대피소,옥외대피소,운동장,서울특별시구로구구로동685-194,서울특별시구로구구로동685-194,37.5002646,126.8619978,4618,5597,Y,000-0000-0000,,구로구,,,,미적용,,,,1,,,구로구,02-860-3290,2018-08-06
구일중학교운동장,지진대피소,옥외대피소,운동장,서울특별시구로구구일로90-133,서울특별시구로구구일로90-133,37.5006668,126.8569941,3835,4648,Y,000-0000-0000,,구로구,,,,미적용,,,,1,,,구로구,02-860-3290,2018-08-06
구일초등학교운동장,지진대피소,옥외대피소,운동장,서울특별시구로구구일로68,서울특별시구로구구일로68,37.4984981,126.8896924,3340,4048,Y,000-0000-0000,,구로구,,,,미적용,,,,1,,,구로구,02-860-3290,2018-08-06
덕일전자공업고등학교운동장,지진대피소,옥외대피소,운동장,서울특별시구로구서해안로21길5-12,서울특별시구로구서해안로21길5-12,37.4848279,126.8905958,1926,2334,Y,000-0000-0000,,구로구,,,,미적용,,,,1,,,구로구,02-860-3290,2018-08-06
덕의초등학교운동장,지진대피소,옥외대피소,운동장,서울특별시구로구고척로213,서울특별시구로구고척로213,37.4946496,126.8909153,3372,4087,Y,000-0000-0000,,구로구,,,,미적용,,,,1,,,구로구,02-860-3290,2018-08-06
동구로초등학교운동장,지진대피소,옥외대피소,운동장,서울특별시구로구구로중앙로14길43,서울특별시구로구구로중앙로14길43,37.4969154,126.8858064,3581,4340,Y,000-0000-0000,,구로구,,,,미적용,,,,1,,,구로구,02-860-3290,2018-08-06
화원어린이공원,지진대피소,옥외대피소,공원,서울특별시구로구벚꽃로490,서울특별시구로구벚꽃로490,37.4941106,126.873852,4177,5063,Y,000-0000-0000,,구로구,,,,미적용,,,,1,,,구로구,02-860-3290,2018-08-06
구로구시설관리공단,지진대피소,옥외대피소,기타,서울특별시구로구구로동로26길54,서울특별시구로구구로동로26길54,37.4950996,126.8737218,1749,2120,Y,000-0000-0000,,구로구,,,,미적용,,,,1,,,구로구,02-860-3290,2018-08-06
구로근린공원,지진대피소,옥외대피소,공원,서울특별시구로구가마산로25길21,서울특별시구로구가마산로25길21,37.4927953,126.8729275,1000,1212,Y,000-0000-0000,,구로구,,,,미적용,,,,1,,,구로구,02-860-3290,2018-08-06
삼각공원,지진대피소,옥외대피소,공원,서울특별시구로구구로동47,서울특별시구로구구로동47,37.490578,126.8371543,2410,2921,Y,000-0000-0000,,구로구,,,,미적용,,,,1,,,구로구,02-860-3290,2018-08-06
미래초등학교운동장,지진대피소,옥외대피소,운동장,서울특별시구로구새말로73,서울특별시구로구새말로73,37.5062766,126.8567988,950,1151,Y,000-0000-0000,,구로구,,,,미적용,,,,1,,,구로구,02-860-3290,2018-08-06
성베드로학교운동장,지진대피소,옥외대피소,운동장,서울특별시구로구연동로320,서울특별시구로구연동로320,37.4950456,126.8923106,4649,5635,Y,000-0000-0000,,구로구,,,,미적용,,,,1,,,구로구,02-860-3290,2018-08-06
세곡초등학교운동장,지진대피소,옥외대피소,운동장,서울특별시구로구고척로33길34,서울특별시구로구고척로33길34,37.4952086,126.8805209,3284,3980,Y,000-0000-0000,,구로구,,,,미적용,,,,1,,,구로구,02-860-3290,2018-08-06
경기고등학교운동장,지진대피소,옥외대피소,운동장,서울특별시구로구영동대로643,서울특별시구로구영동대로643,37.4898684,126.8872465,18668,22627,Y,000-0000-0000,,구로구,,,,미적용,,,,1,,,구로구,02-860-3290,2018-08-06
세종과학고등학교운동장,지진대피소,옥외대피소,운동장,서울특별시구로구오리로21길79,서울특별시구로구오리로21길79,37.497057,126.8895588,2984,3616,Y,000-0000-0000,,구로구,,,,미적용,,,,1,,,구로구,02-860-3290,2018-08-06
신도림고등학교운동장,지진대피소,옥외대피소,운동장,서울특별시구로구신도림동270-2,서울특별시구로구신도림동270-2,37.504757,126.855372,3029,3671,Y,000-0000-0000,,구로구,,,,미적용,,,,1,,,구로구,02-860-3290,2018-08-06
신도림중학교운동장,지진대피소,옥외대피소,운동장,서울특별시구로구경인로63길74,서울특별시구로구경인로63길74,37.505016,126.8879424,2115,2563,Y,000-0000-0000,,구로구,,,,미적용,,,,1,,,구로구,02-860-3290,2018-08-06
신도림초등학교운동장,지진대피소,옥외대피소,운동장,서울특별시구로구신도림동300-6,서울특별시구로구신도림동300-6,37.4877355,126.825157,4476,5425,Y,000-0000-0000,,구로구,,,,미적용,,,,1,,,구로구,02-860-3290,2018-08-06
신미림초등학교운동장,지진대피소,옥외대피소,운동장,서울특별시구로구신도림로26,서울특별시구로구신도림로26,37.5048823,126.849058,2351,2849,Y,000-0000-0000,,구로구,,,,미적용,,,,1,,,구로구,02-860-3290,2018-08-06
우신고등학교운동장,지진대피소,옥외대피소,운동장,서울특별시구로구부일로917,서울특별시구로구부일로917,37.4968072,126.8276182,4114,4986,Y,000-0000-0000,,구로구,,,,미적용,,,,1,,,구로구,02-860-3290,2018-08-06
유한공업고등학교운동장,지진대피소,옥외대피소,운동장,서울특별시구로구경인로8,서울특별시구로구경인로8,37.5136678,126.8820338,11246,13631,Y,000-0000-0000,,구로구,,,,미적용,,,,1,,,구로구,02-860-3290,2018-08-06
영림중학교운동장,지진대피소,옥외대피소,운동장,서울특별시구로구가마산로27길17,서울특별시구로구가마산로27길17,37.5108953,126.8853644,2104,2550,Y,000-0000-0000,,구로구,,,,미적용,,,,1,,,구로구,02-860-3290,2018-08-06
영서중학교운동장,지진대피소,옥외대피소,운동장,서울특별시구로구도림로20길35,서울특별시구로구도림로20길35,37.512202,126.88303,5080,6157,Y,000-0000-0000,,구로구,,,,미적용,,,,1,,,구로구,02-860-3290,2018-08-06
영서초등학교운동장,지진대피소,옥외대피소,운동장,서울특별시구로구도림로20길57,서울특별시구로구도림로20길57,37.5069274,126.8794934,6415,7775,Y,000-0000-0000,,구로구,,,,미적용,,,,1,,,구로구,02-860-3290,2018-08-06
영일초등학교운동장,지진대피소,옥외대피소,운동장,서울특별시구로구남부순환로105길218,서울특별시구로구남부순환로105길218,37.4951383,126.8268765,2912,3529,Y,000-0000-0000,,구로구,,,,미적용,,,,1,,,구로구,02-860-3290,2018-08-06
오남중학교운동장,지진대피소,옥외대피소,운동장,서울특별시구로구오류동산39-40,서울특별시구로구오류동산39-40,37.4878646,126.8240073,3830,4642,Y,000-0000-0000,,구로구,,,,미적용,,,,1,,,구로구,02-860-3290,2018-08-06
오류고등학교운동장,지진대피소,옥외대피소,운동장,서울특별시구로구오리로21길2,서울특별시구로구오리로21길2,37.4975539,126.8903736,2546,3086,Y,000-0000-0000,,구로구,,,,미적용,,,,1,,,구로구,02-860-3290,2018-08-06
오류초등학교운동장,지진대피소,옥외대피소,운동장,서울특별시구로구경인로19길39,서울특별시구로구경인로19길39,37.4889679,126.8942198,3610,4375,Y,000-0000-0000,,구로구,,,,미적용,,,,1,,,구로구,02-860-3290,2018-08-06
온수초등학교운동장,지진대피소,옥외대피소,운동장,서울특별시구로구온수동9-34,서울특별시구로구온수동9-34,37.4882883,126.8946742,4619,5598,Y,000-0000-0000,,구로구,,,,미적용,,,,1,,,구로구,02-860-3290,2018-08-06
정진학교운동장,지진대피소,옥외대피소,운동장,서울특별시구로구부일로9길158,서울특별시구로구부일로9길158,37.4853017,126.8840736,6259,7586,Y,000-0000-0000,,구로구,,,,미적용,,,,1,,,구로구,02-860-3290,2018-08-06
개봉중학교운동장,지진대피소,옥외대피소,운동장,서울특별시구로구고척로21나길68,서울특별시구로구고척로21나길68,37.489134,126.835131,3190,3866,Y,000-0000-0000,,구로구,,,,미적용,,,,1,,,구로구,02-860-3290,2018-08-06
경인중학교운동장,지진대피소,옥외대피소,운동장,서울특별시구로구경인로301,서울특별시구로구경인로301,37.4996945,126.8282053,4530,5490,Y,000-0000-0000,,구로구,,,,미적용,,,,1,,,구로구,02-860-3290,2018-08-06
고척근린공원(축구장),지진대피소,옥외대피소,공원,서울특별시구로구고척동산9-14,서울특별시구로구고척동산9-14,37.4981498,126.8423284,6690,8109,Y,000-0000-0000,,구로구,,,,미적용,,,,1,,,구로구,02-860-3290,2018-08-06
매봉초등학교운동장,지진대피소,옥외대피소,운동장,서울특별시구로구고척로21길55,서울특별시구로구고척로21길55,37.494123,126.825969,2529,3065,Y,000-0000-0000,,구로구,,,,미적용,,,,1,,,구로구,02-860-3290,2018-08-06
금나래초등학교운동장,지진대피소,옥외대피소,운동장,서울특별시구로구시흥대로79길37,서울특별시구로구시흥대로79길37,37.4978341,126.8222406,1839,2229,Y,000-0000-0000,,구로구,,,,미적용,,,,1,,,구로구,02-860-3290,2018-08-06
금동초등학교운동장,지진대피소,옥외대피소,운동장,서울특별시구로구금하로30길36,서울특별시구로구금하로30길36,37.5029403,126.8422137,2612,3166,Y,000-0000-0000,,구로구,,,,미적용,,,,1,,,구로구,02-860-3290,2018-08-06
금천초등학교운동장,지진대피소,옥외대피소,운동장,서울특별시구로구탑골로5길60,서울특별시구로구탑골로5길60,37.4982046,126.8542405,2599,3150,Y,000-0000-0000,,구로구,,,,미적용,,,,1,,,구로구,02-860-3290,2018-08-06
난곡중학교운동장,지진대피소,옥외대피소,운동장,서울특별시구로구문성로67,서울특별시구로구문성로67,37.501365,126.892035,6057,7341,Y,000-0000-0000,,구로구,,,,미적용,,,,1,,,구로구,02-860-3290,2018-08-06
독산초등학교운동장,지진대피소,옥외대피소,운동장,서울특별시구로구시흥대로104길31,서울특별시구로구시흥대로104길31,37.5046996,126.844375,2592,3141,Y,000-0000-0000,,구로구,,,,미적용,,,,1,,,구로구,02-860-3290,2018-08-06
두산초등학교운동장,지진대피소,옥외대피소,운동장,서울특별시금천구범안로11길3,서울특별시금천구범안로11길3,37.4583171,126.896495,4294,5204,Y,000-0000-0000,,금천구,,,,미적용,,,,1,,,금천구,02-2627-2943,2018-08-06
철쭉어린이공원,지진대피소,옥외대피소,공원,서울특별시금천구금하로1마길15-8,서울특별시금천구금하로1마길15-8,37.4474372,126.91634,1417,1717,Y,000-0000-0000,,금천구,,,,미적용,,,,1,,,금천구,02-2627-2943,2018-08-06
독산마을공원,지진대피소,옥외대피소,공원,서울특별시금천구시흥대로100길20,서울특별시금천구시흥대로100길20,37.4546495,126.9126228,2243,2718,Y,000-0000-0000,,금천구,,,,미적용,,,,1,,,금천구,02-2627-2943,2018-08-06
정훈어린이공원,지진대피소,옥외대피소,공원,서울특별시금천구독산로58나길64,서울특별시금천구독산로58나길64,37.4778025,126.9107419,1038,1258,Y,000-0000-0000,,금천구,,,,미적용,,,,1,,,금천구,02-2627-2943,2018-08-06
무지개어린이공원,지진대피소,옥외대피소,공원,서울특별시금천구시흥대로90길60-3,서울특별시금천구시흥대로90길60-3,37.4655142,126.9000569,684,829,Y,000-0000-0000,,금천구,,,,미적용,,,,1,,,금천구,02-2627-2943,2018-08-06
별장길어린이공원,지진대피소,옥외대피소,공원,서울특별시금천구시흥5동925-32,서울특별시금천구시흥5동925-32,37.4672494,126.8909721,798,967,Y,000-0000-0000,,금천구,,,,미적용,,,,1,,,금천구,02-2627-2943,2018-08-06
은행어린이공원,지진대피소,옥외대피소,공원,서울특별시금천구시흥5동836,서울특별시금천구시흥5동836,37.4528524,126.8896171,706,855,Y,000-0000-0000,,금천구,,,,미적용,,,,1,,,금천구,02-2627-2943,2018-08-06
금빛공원,지진대피소,옥외대피소,공원,서울특별시금천구시흥동893,서울특별시금천구시흥동893,37.4635678,126.8987854,5827,7063,Y,000-0000-0000,,금천구,,,,미적용,,,,1,,,금천구,02-2627-2943,2018-08-06
새재미공원,지진대피소,옥외대피소,공원,서울특별시금천구시흥대로68길98,서울특별시금천구시흥대로68길98,37.4657753,126.9067282,997,1208,Y,000-0000-0000,,금천구,,,,미적용,,,,1,,,금천구,02-2627-2943,2018-08-06
쌈지어린이공원,지진대피소,옥외대피소,공원,서울특별시금천구독산동189-1,서울특별시금천구독산동189-1,37.4627715,126.9009392,866,1049,Y,000-0000-0000,,금천구,,,,미적용,,,,1,,,금천구,02-2627-2943,2018-08-06
한사랑어린이공원,지진대피소,옥외대피소,공원,서울특별시금천구독산동925-2,서울특별시금천구독산동925-2,37.4481155,126.9085675,522,632,Y,000-0000-0000,,금천구,,,,미적용,,,,1,,,금천구,02-2627-2943,2018-08-06
